Date,Franklin India Bluechip Fund - (G),Franklin India Opportunities Fund - (G),HDFC Large Cap Fund (G),HDFC Top 200 Fund (G),ICICI Pru Top 100 Fund - (G),ICICI Pru Top 200 Fund - (G),LIC NOMURA MF Equity Fund - (G),Sundaram Growth Fund - (G),Tata Pure Equity Fund - (G),UTI-Equity Fund (G),UTI-MasterPlus (G),UTI-Mastershare (G),UTI-Top 100 Fund (G)
01-11-2012,-0.00879272656049,-0.0216513720705,0.0418057827795,0.0202321522229,0.0829023369897,0.0489939936365,-2.98881946763e-05,0.00643029206281,0.0560103014861,0.0809008591822,0.0235678206607,-0.00680726856732,0.0319732953441
01-12-2012,0.148542890391,0.143482704069,0.2310420454,0.156787445388,0.185741772209,0.197558016276,0.166817024391,0.11941123431,0.231382611454,0.225779614766,0.167783302417,0.145743209903,0.20109183419
01-01-2013,0.299930778072,0.305479372593,0.44325679022,0.312036633602,0.347685263791,0.368630534877,0.303147598212,0.286846218208,0.369080954085,0.389111003336,0.346473328805,0.282819345194,0.273990614716
01-02-2013,0.145913377451,0.108908377949,0.289543282576,0.148313624041,0.210952786639,0.179293104948,0.121300697284,0.0812236032841,0.213441514015,0.235484621915,0.209774242397,0.13314329881,0.109093643592
01-03-2013,-0.0258839990695,-0.0547864286658,0.13446128742,-0.0207641878061,0.00157454704608,0.0170738820305,-0.020665497209,-0.072414169011,0.0162717666628,0.0378534878927,0.0412736003485,-0.0299445193137,-0.0474713163398
01-04-2013,-0.0402010032495,-0.0711253977934,0.0847619232921,-0.0360254572671,-0.0193262354658,-0.0163979170998,-0.0162185648764,-0.0868597652856,0.00218223939653,0.00469282271166,0.00711494507593,-0.0217563318788,-0.0755924902185
01-05-2013,0.0797148819541,0.00960397575094,0.167716846248,0.0498067107115,0.0569087670239,0.0760731470098,0.0523128391438,0.0174272652933,0.0765933633894,0.0989069509179,0.114241354049,0.0881963615584,0.0975623519081
01-06-2013,0.243733367437,0.18019400842,0.480026832315,0.180531651876,0.169754910624,0.254517613983,0.206685045113,0.150198904874,0.29056822894,0.304558535677,0.274358988238,0.247454990422,0.265659746998
01-07-2013,0.021751150704,0.00933302642383,0.259920867966,-0.0163252817788,-0.0235550318246,0.0573263924464,-0.039933011866,-0.0210771678456,0.0626400053654,0.0794786810535,0.0973205691194,0.0246764581708,0.0539680043913
01-08-2013,-0.0952176776803,-0.103691038291,0.0738226834364,-0.114791692209,-0.0735885031537,-0.0430633516577,-0.105549391639,-0.106470453384,-0.0226947203062,-0.003622491173,0.04061945919,-0.0553631190621,-0.0253322646109
01-09-2013,-0.173552384507,-0.205776174416,-0.0607434083124,-0.133877108109,-0.0206890342529,-0.0871178060318,-0.206398759601,-0.176944423164,-0.144441918952,-0.105482596172,-0.0609935568832,-0.153796570278,-0.153154325969
01-10-2013,-0.213093730483,-0.223159564098,-0.100641453231,-0.269609723564,-0.0928757454137,-0.22305997057,-0.308994441864,-0.321524035225,-0.179970497797,-0.161884899984,-0.147654144475,-0.234568180963,-0.253478784945
01-11-2013,0.031625467879,-0.00464376181644,0.034138392284,0.00242776122715,0.132740004958,0.015179125371,-0.00244471067066,-0.062111070229,0.0592876660008,0.0329536258638,0.0646685939794,0.0182478498705,-0.0397594503227
01-12-2013,-0.0963352627445,-0.102855646019,-0.0732035880805,-0.0708162927933,0.0330443006638,-0.089188032308,-0.103688906906,-0.140017161401,-0.0944057994733,-0.0770264497203,-0.0694014417805,-0.104565396776,-0.165788266757
